County,n,long,lat,group,order,region
escambia,1,-87.45054626464844,30.401142120361328,306,12840,florida
escambia,1,-87.43909454345703,30.4183292388916,306,12841,florida
escambia,1,-87.43909454345703,30.424060821533203,306,12842,florida
escambia,1,-87.4218978881836,30.429786682128906,306,12843,florida
escambia,1,-87.40471649169922,30.429786682128906,306,12844,florida
escambia,1,-87.39325714111328,30.446979522705078,306,12845,florida
escambia,1,-87.39898681640625,30.458436965942383,306,12846,florida
escambia,1,-87.44482421875,30.492813110351562,306,12847,florida
escambia,1,-87.462005615234375,30.5100040435791,306,12848,florida
escambia,1,-87.46773529052734,30.527193069458008,306,12849,florida
escambia,1,-87.462005615234375,30.54438018798828,306,12850,florida
escambia,1,-87.43335723876953,30.584487915039062,306,12851,florida
escambia,1,-87.41043853759766,30.618864059448242,306,12852,florida
escambia,1,-87.41043853759766,30.647512435913086,306,12853,florida
escambia,1,-87.4218978881836,30.676158905029297,306,12854,florida
escambia,1,-87.45054626464844,30.699077606201172,306,12855,florida
escambia,1,-87.462005615234375,30.710538864135742,306,12856,florida
escambia,1,-87.49065399169922,30.721996307373047,306,12857,florida
escambia,1,-87.5479507446289,30.773563385009766,306,12858,florida
escambia,1,-87.61096954345703,30.842317581176758,306,12859,florida
escambia,1,-87.63389587402344,30.859508514404297,306,12860,florida
escambia,1,-87.6396255493164,30.876697540283203,306,12861,florida
escambia,1,-87.63389587402344,30.899616241455078,306,12862,florida
escambia,1,-87.61096954345703,30.933992385864258,306,12863,florida
escambia,1,-87.6052474975586,30.956911087036133,306,12864,florida
escambia,1,-87.6052474975586,31.008474349975586,306,12865,florida
gadsden,1,-84.86650848388672,30.716266632080078,309,12949,florida
gadsden,1,-84.37376403808594,30.687620162963867,309,12950,florida
gadsden,1,-84.31074523925781,30.687620162963867,309,12951,florida
gadsden,1,-84.30500793457031,30.641782760620117,309,12952,florida
gadsden,1,-84.32219696044922,30.613136291503906,309,12953,florida
gadsden,1,-84.3623046875,30.59021759033203,309,12954,florida
gadsden,1,-84.37376403808594,30.567298889160156,309,12955,florida
gadsden,1,-84.39095306396484,30.53291893005371,309,12956,florida
gadsden,1,-84.40814208984375,30.487085342407227,309,12957,florida
gadsden,1,-84.44824981689453,30.458436965942383,309,12958,florida
gadsden,1,-84.545654296875,30.441247940063477,309,12959,florida
gadsden,1,-84.60295104980469,30.412599563598633,309,12960,florida
gadsden,1,-84.6373291015625,30.401142120361328,309,12961,florida
gadsden,1,-84.66024017333984,30.395410537719727,309,12962,florida
gadsden,1,-84.68888854980469,30.395410537719727,309,12963,florida
gadsden,1,-84.68888854980469,30.4183292388916,309,12964,florida
gadsden,1,-84.71754455566406,30.424060821533203,309,12965,florida
gadsden,1,-84.72327423095703,30.458436965942383,309,12966,florida
gadsden,1,-84.792022705078125,30.469894409179688,309,12967,florida
gadsden,1,-84.7977523803711,30.515731811523438,309,12968,florida
gadsden,1,-84.8321304321289,30.515731811523438,309,12969,florida
gadsden,1,-84.8321304321289,30.53291893005371,309,12970,florida
gadsden,1,-84.89515686035156,30.538650512695312,309,12971,florida
gadsden,1,-84.90088653564453,30.607406616210938,309,12972,florida
gadsden,1,-84.93525695800781,30.607406616210938,309,12973,florida
gadsden,1,-84.9066162109375,30.630325317382812,309,12974,florida
gadsden,1,-84.89515686035156,30.65896987915039,309,12975,florida
gadsden,1,-84.87796783447266,30.676158905029297,309,12976,florida
gadsden,1,-84.86650848388672,30.716266632080078,309,12977,florida
hernando,5,-82.27101135253906,28.665077209472656,316,13147,florida
hernando,5,-82.282470703125,28.647890090942383,316,13148,florida
hernando,5,-82.27101135253906,28.624971389770508,316,13149,florida
hernando,5,-82.25382232666016,28.6077823638916,316,13150,florida
hernando,5,-82.23663330078125,28.590595245361328,316,13151,florida
hernando,5,-82.23090362548828,28.57340431213379,316,13152,florida
hernando,5,-82.19652557373047,28.56194496154785,316,13153,florida
hernando,5,-82.16214752197266,28.556217193603516,316,13154,florida
hernando,5,-82.11058044433594,28.527568817138672,316,13155,florida
hernando,5,-82.08766174316406,28.521839141845703,316,13156,florida
hernando,5,-82.05901336669922,28.527568817138672,316,13157,florida
hernando,5,-82.05901336669922,28.476003646850586,316,13158,florida
hernando,5,-82.259552001953125,28.476003646850586,316,13159,florida
hernando,5,-82.26527404785156,28.441625595092773,316,13160,florida
hernando,5,-82.68354034423828,28.441625595092773,316,13161,florida
hernando,5,-82.67781066894531,28.458812713623047,316,13162,florida
hernando,5,-82.68927001953125,28.476003646850586,316,13163,florida
hernando,5,-82.67781066894531,28.516109466552734,316,13164,florida
hernando,5,-82.666351318359375,28.527568817138672,316,13165,florida
hernando,5,-82.6606216430664,28.550485610961914,316,13166,florida
hernando,5,-82.6606216430664,28.584863662719727,316,13167,florida
hernando,5,-82.67207336425781,28.61924171447754,316,13168,florida
hernando,5,-82.67207336425781,28.642160415649414,316,13169,florida
hernando,5,-82.666351318359375,28.659347534179688,316,13170,florida
hernando,5,-82.65489196777344,28.670808792114258,316,13171,florida
hernando,5,-82.63770294189453,28.699453353881836,316,13172,florida
hernando,5,-82.42570495605469,28.693727493286133,316,13173,florida
hernando,5,-82.42570495605469,28.670808792114258,316,13174,florida
hernando,5,-82.27101135253906,28.665077209472656,316,13175,florida
highlands,1,-81.13082122802734,27.645212173461914,317,13177,florida
highlands,1,-81.14228820800781,27.564998626708984,317,13178,florida
highlands,1,-81.15946960449219,27.564998626708984,317,13179,florida
highlands,1,-81.1766586303711,27.564998626708984,317,13180,florida
highlands,1,-81.1823959350586,27.54207992553711,317,13181,florida
highlands,1,-81.1766586303711,27.530622482299805,317,13182,florida
highlands,1,-81.18812561035156,27.496244430541992,317,13183,florida
highlands,1,-81.1823959350586,27.473325729370117,317,13184,florida
highlands,1,-81.11363220214844,27.410301208496094,317,13185,florida
highlands,1,-81.0276870727539,27.35300636291504,317,13186,florida
highlands,1,-81.02196502685547,27.312898635864258,317,13187,florida
highlands,1,-81.00477600097656,27.289979934692383,317,13188,florida
highlands,1,-80.9933090209961,27.2498722076416,317,13189,florida
highlands,1,-80.987579345703125,27.244142532348633,317,13190,florida
highlands,1,-80.96466827392578,27.238412857055664,317,13191,florida
highlands,1,-80.95320892333984,27.20403480529785,317,13192,florida
highlands,1,-81.16519927978516,27.20403480529785,317,13193,florida
highlands,1,-81.170928955078125,27.118093490600586,317,13194,florida
highlands,1,-81.27979278564453,27.112361907958984,317,13195,florida
highlands,1,-81.27979278564453,27.032148361206055,317,13196,florida
highlands,1,-81.33708953857422,27.032148361206055,317,13197,florida
highlands,1,-81.33708953857422,27.043607711791992,317,13198,florida
highlands,1,-81.3600082397461,27.037878036499023,317,13199,florida
highlands,1,-81.3600082397461,27.032148361206055,317,13200,florida
highlands,1,-81.56626892089844,27.032148361206055,317,13201,florida
highlands,1,-81.56053924560547,27.335817337036133,317,13202,florida
highlands,1,-81.56626892089844,27.645212173461914,317,13203,florida
highlands,1,-81.13082122802734,27.645212173461914,317,13204,florida
hillsborough,50,-82.65489196777344,28.16660499572754,318,13206,florida
hillsborough,50,-82.10485076904297,28.172334671020508,318,13207,florida
hillsborough,50,-82.05901336669922,28.16660499572754,318,13208,florida
hillsborough,50,-82.05901336669922,27.645212173461914,318,13209,florida
hillsborough,50,-82.56321716308594,27.645212173461914,318,13210,florida
hillsborough,50,-82.56321716308594,27.65667152404785,318,13211,florida
hillsborough,50,-82.55748748779297,27.66813087463379,318,13212,florida
hillsborough,50,-82.54029846191406,27.67386245727539,318,13213,florida
hillsborough,50,-82.51737976074219,27.685321807861328,318,13214,florida
hillsborough,50,-82.50019836425781,27.7025089263916,318,13215,florida
hillsborough,50,-82.4772720336914,27.71396827697754,318,13216,florida
hillsborough,50,-82.47154235839844,27.725427627563477,318,13217,florida
hillsborough,50,-82.4772720336914,27.74834442138672,318,13218,florida
hillsborough,50,-82.4772720336914,27.759803771972656,318,13219,florida
hillsborough,50,-82.46581268310547,27.771263122558594,318,13220,florida
hillsborough,50,-82.43143463134766,27.78272247314453,318,13221,florida
hillsborough,50,-82.3855972290039,27.845748901367188,318,13222,florida
hillsborough,50,-82.391326904296875,27.862937927246094,318,13223,florida
hillsborough,50,-82.39705657958984,27.87439727783203,318,13224,florida
hillsborough,50,-82.40852355957031,27.88585662841797,318,13225,florida
hillsborough,50,-82.41425323486328,27.91450309753418,318,13226,florida
hillsborough,50,-82.40852355957031,27.943151473999023,318,13227,florida
hillsborough,50,-82.43143463134766,27.948881149291992,318,13228,florida
hillsborough,50,-82.437164306640625,27.96034049987793,318,13229,florida
hillsborough,50,-82.44862365722656,27.96034049987793,318,13230,florida
hillsborough,50,-82.46009063720703,27.95461082458496,318,13231,florida
hillsborough,50,-82.46581268310547,27.93169403076172,318,13232,florida
hillsborough,50,-82.483001708984375,27.908775329589844,318,13233,florida
hillsborough,50,-82.4772720336914,27.868667602539062,318,13234,florida
hillsborough,50,-82.483001708984375,27.851478576660156,318,13235,florida
hillsborough,50,-82.49446105957031,27.84001922607422,318,13236,florida
hillsborough,50,-82.51165008544922,27.845748901367188,318,13237,florida
hillsborough,50,-82.52310943603516,27.851478576660156,318,13238,florida
